8.978901113287548E-10,2.2447253277609313E-9,1.3468351669903992E-9,
8.97890111328723E-10,2.2447253277612117E-9,1.571307694820958E-9,
8.978901113286391E-10,2.244725327762546E-9,1.7957802226476998E-9,
8.978901113284626E-10,2.2447253277712483E-9,2.0202527504465013E-9,
8.978901113281635E-10,2.2447253275078653E-9,2.2447253275078653E-9,
1.122362639159161E-9,2.2447247864199488E-10,2.2447247864199488E-10,
1.1223626391592206E-9,2.2447247837866583E-10,4.489450557033069E-10,
1.1223626391592603E-9,2.244724783874001E-10,6.73417583502051E-10,
1.1223626391592818E-9,2.2447247838874953E-10,8.978901113287548E-10,
1.1223626391592907E-9,2.2447247838903545E-10,1.1223626391592907E-9,
1.1223626391592907E-9,2.2447247838903545E-10,1.3468351669903903E-9,
1.1223626391592818E-9,2.2447247838874953E-10,1.5713076948209261E-9,
1.1223626391592603E-9,2.244724783874001E-10,1.7957802226476297E-9,
1.1223626391592206E-9,2.2447247837866583E-10,2.020252750446374E-9,
1.122362639159161E-9,2.2447247864199488E-10,2.2447253275076862E-9,
1.1223626391592206E-9,4.489450557033069E-10,2.2447247837866583E-10,
1.122362639159297E-9,4.4894505571624983E-10,4.4894505571624983E-10,
1.122362639159348E-9,4.489450557195874E-10,6.734175835041984E-10,
1.1223626391593752E-9,4.489450557203835E-10,8.978901113292293E-10,
1.1223626391593864E-9,4.489450557205873E-10,1.1223626391593864E-9,
1.1223626391593864E-9,4.489450557205873E-10,1.3468351669902945E-9,
1.1223626391593752E-9,4.489450557203835E-10,1.5713076948204516E-9,
1.122362639159348E-9,4.489450557195874E-10,1.7957802226454825E-9,
1.122362639159297E-9,4.4894505571624983E-10,2.020252750433431E-9,
1.1223626391592206E-9,4.489450557033069E-10,2.244725327771015E-9,
1.1223626391592603E-9,6.73417583502051E-10,2.244724783874001E-10,
1.122362639159348E-9,6.734175835041984E-10,4.489450557195874E-10,
1.1223626391594063E-9,6.734175835051565E-10,6.734175835051565E-10,
1.1223626391594377E-9,6.734175835055075E-10,8.978901113295114E-10,
1.1223626391594505E-9,6.734175835056203E-10,1.1223626391594505E-9,
1.1223626391594505E-9,6.734175835056203E-10,1.3468351669902304E-9,
1.1223626391594377E-9,6.734175835055075E-10,1.5713076948201695E-9,
1.1223626391594063E-9,6.734175835051565E-10,1.7957802226445243E-9,
1.122362639159348E-9,6.734175835041984E-10,2.0202527504300934E-9,
1.1223626391592603E-9,6.73417583502051E-10,2.244725327762281E-9,
1.1223626391592818E-9,8.978901113287548E-10,2.2447247838874953E-10,
1.1223626391593752E-9,8.978901113292293E-10,4.489450557203835E-10,
1.1223626391594377E-9,8.978901113295114E-10,6.734175835055075E-10,
1.1223626391594714E-9,8.978901113296464E-10,8.978901113296464E-10,
1.1223626391594852E-9,8.978901113296977E-10,1.1223626391594852E-9,
1.1223626391594852E-9,8.978901113296977E-10,1.3468351669901957E-9,
1.1223626391594714E-9,8.978901113296464E-10,1.5713076948200344E-9,
1.1223626391594377E-9,8.978901113295114E-10,1.7957802226441733E-9,
1.1223626391593752E-9,8.978901113292293E-10,2.0202527504292976E-9,
1.1223626391592818E-9,8.978901113287548E-10,2.2447253277609313E-9,
1.1223626391592907E-9,1.1223626391592907E-9,2.2447247838903545E-10,
1.1223626391593864E-9,1.1223626391593864E-9,4.489450557205873E-10,
1.1223626391594505E-9,1.1223626391594505E-9,6.734175835056203E-10,
1.1223626391594852E-9,1.1223626391594852E-9,8.978901113296977E-10,
1.1223626391594995E-9,1.1223626391594995E-9,1.1223626391594995E-9,
1.1223626391594995E-9,1.1223626391594995E-9,1.3468351669901814E-9,
1.1223626391594852E-9,1.1223626391594852E-9,1.5713076948199834E-9,
1.1223626391594505E-9,1.1223626391594505E-9,1.7957802226440606E-9,
1.1223626391593864E-9,1.1223626391593864E-9,2.0202527504290937E-9,
1.1223626391592907E-9,1.1223626391592907E-9,2.2447253277606455E-9,
1.1223626391592907E-9,1.3468351669903903E-9,2.2447247838903545E-10,
1.1223626391593864E-9,1.3468351669902945E-9,4.489450557205873E-10,
1.1223626391594505E-9,1.3468351669902304E-9,6.734175835056203E-10,
1.1223626391594852E-9,1.3468351669901957E-9,8.978901113296977E-10,
1.1223626391594995E-9,1.3468351669901814E-9,1.1223626391594995E-9,
1.1223626391594995E-9,1.3468351669901814E-9,1.3468351669901814E-9,
1.1223626391594852E-9,1.3468351669901957E-9,1.5713076948199834E-9,
1.1223626391594505E-9,1.3468351669902304E-9,1.7957802226440606E-9,
1.1223626391593864E-9,1.3468351669902945E-9,2.0202527504290937E-9,
1.1223626391592907E-9,1.3468351669903903E-9,2.2447253277606455E-9,
1.1223626391592818E-9,1.5713076948209261E-9,2.2447247838874953E-10,
1.1223626391593752E-9,1.5713076948204516E-9,4.489450557203835E-10,
1.1223626391594377E-9,1.5713076948201695E-9,6.734175835055075E-10,
1.1223626391594714E-9,1.5713076948200344E-9,8.978901113296464E-10,
1.1223626391594852E-9,1.5713076948199834E-9,1.1223626391594852E-9,
1.1223626391594852E-9,1.5713076948199834E-9,1.3468351669901957E-9,
1.1223626391594714E-9,1.5713076948200344E-9,1.5713076948200344E-9,
1.1223626391594377E-9,1.5713076948201695E-9,1.7957802226441733E-9,
1.1223626391593752E-9,1.5713076948204516E-9,2.0202527504292976E-9,
1.1223626391592818E-9,1.5713076948209261E-9,2.2447253277609313E-9,
1.1223626391592603E-9,1.7957802226476297E-9,2.244724783874001E-10,
1.122362639159348E-9,1.7957802226454825E-9,4.489450557195874E-10,
1.1223626391594063E-9,1.7957802226445243E-9,6.734175835051565E-10,
1.1223626391594377E-9,1.7957802226441733E-9,8.978901113295114E-10,
1.1223626391594505E-9,1.7957802226440606E-9,1.1223626391594505E-9,
1.1223626391594505E-9,1.7957802226440606E-9,1.3468351669902304E-9,
1.1223626391594377E-9,1.7957802226441733E-9,1.5713076948201695E-9,
1.1223626391594063E-9,1.7957802226445243E-9,1.7957802226445243E-9,
1.122362639159348E-9,1.7957802226454825E-9,2.0202527504300934E-9,
1.1223626391592603E-9,1.7957802226476297E-9,2.244725327762281E-9,
1.1223626391592206E-9,2.020252750446374E-9,2.2447247837866583E-10,
1.122362639159297E-9,2.020252750433431E-9,4.4894505571624983E-10,
1.122362639159348E-9,2.0202527504300934E-9,6.734175835041984E-10,
1.1223626391593752E-9,2.0202527504292976E-9,8.978901113292293E-10,
1.1223626391593864E-9,2.0202527504290937E-9,1.1223626391593864E-9,
1.1223626391593864E-9,2.0202527504290937E-9,1.3468351669902945E-9,
1.1223626391593752E-9,2.0202527504292976E-9,1.5713076948204516E-9,
1.122362639159348E-9,2.0202527504300934E-9,1.7957802226454825E-9,
1.122362639159297E-9,2.020252750433431E-9,2.020252750433431E-9,
1.1223626391592206E-9,2.020252750446374E-9,2.244725327771015E-9,
1.122362639159161E-9,2.2447253275076862E-9,2.2447247864199488E-10,
1.1223626391592206E-9,2.244725327771015E-9,4.489450557033069E-10,
1.1223626391592603E-9,2.244725327762281E-9,6.73417583502051E-10,
1.1223626391592818E-9,2.2447253277609313E-9,8.978901113287548E-10,
1.1223626391592907E-9,2.2447253277606455E-9,1.1223626391592907E-9,
1.1223626391592907E-9,2.2447253277606455E-9,1.3468351669903903E-9,
1.1223626391592818E-9,2.2447253277609313E-9,1.5713076948209261E-9,
1.1223626391592603E-9,2.244725327762281E-9,1.7957802226476297E-9,
1.1223626391592206E-9,2.244725327771015E-9,2.020252750446374E-9,
1.122362639159161E-9,2.2447253275076862E-9,2.2447253275076862E-9,
1.34683516699052E-9,2.2447247864199488E-10,2.2447247864199488E-10,
1.3468351669904604E-9,2.2447247837866583E-10,4.489450557033069E-10,
1.3468351669904207E-9,2.244724783874001E-10,6.73417583502051E-10,
1.3468351669903992E-9,2.2447247838874953E-10,8.978901113287548E-10,
1.3468351669903903E-9,2.2447247838903545E-10,1.1223626391592907E-9,
1.3468351669903903E-9,2.2447247838903545E-10,1.3468351669903903E-9,
1.3468351669903992E-9,2.2447247838874953E-10,1.5713076948209261E-9,
1.3468351669904207E-9,2.244724783874001E-10,1.7957802226476297E-9,
1.3468351669904604E-9,2.2447247837866583E-10,2.020252750446374E-9,
1.34683516699052E-9,2.2447247864199488E-10,2.2447253275076862E-9,
1.3468351669904604E-9,4.489450557033069E-10,2.2447247837866583E-10,
1.3468351669903839E-9,4.4894505571624983E-10,4.4894505571624983E-10,
1.346835166990333E-9,4.489450557195874E-10,6.734175835041984E-10,
1.3468351669903057E-9,4.489450557203835E-10,8.978901113292293E-10,
1.3468351669902945E-9,4.489450557205873E-10,1.1223626391593864E-9,
1.3468351669902945E-9,4.489450557205873E-10,1.3468351669902945E-9,
1.3468351669903057E-9,4.489450557203835E-10,1.5713076948204516E-9,
1.346835166990333E-9,4.489450557195874E-10,1.7957802226454825E-9,
1.3468351669903839E-9,4.4894505571624983E-10,2.020252750433431E-9,
1.3468351669904604E-9,4.489450557033069E-10,2.244725327771015E-9,
1.3468351669904207E-9,6.73417583502051E-10,2.244724783874001E-10,
1.346835166990333E-9,6.734175835041984E-10,4.489450557195874E-10,
1.3468351669902747E-9,6.734175835051565E-10,6.734175835051565E-10,
1.3468351669902432E-9,6.734175835055075E-10,8.978901113295114E-10,
1.3468351669902304E-9,6.734175835056203E-10,1.1223626391594505E-9,
1.3468351669902304E-9,6.734175835056203E-10,1.3468351669902304E-9,
1.3468351669902432E-9,6.734175835055075E-10,1.5713076948201695E-9,
1.3468351669902747E-9,6.734175835051565E-10,1.7957802226445243E-9,
1.346835166990333E-9,6.734175835041984E-10,2.0202527504300934E-9,
1.3468351669904207E-9,6.73417583502051E-10,2.244725327762281E-9,
1.3468351669903992E-9,8.978901113287548E-10,2.2447247838874953E-10,
1.3468351669903057E-9,8.978901113292293E-10,4.489450557203835E-10,
1.3468351669902432E-9,8.978901113295114E-10,6.734175835055075E-10,
1.3468351669902095E-9,8.978901113296464E-10,8.978901113296464E-10,
1.3468351669901957E-9,8.978901113296977E-10,1.1223626391594852E-9,
1.3468351669901957E-9,8.978901113296977E-10,1.3468351669901957E-9,
1.3468351669902095E-9,8.978901113296464E-10,1.5713076948200344E-9,
1.3468351669902432E-9,8.978901113295114E-10,1.7957802226441733E-9,
1.3468351669903057E-9,8.978901113292293E-10,2.0202527504292976E-9,
1.3468351669903992E-9,8.978901113287548E-10,2.2447253277609313E-9,
1.3468351669903903E-9,1.1223626391592907E-9,2.2447247838903545E-10,
1.3468351669902945E-9,1.1223626391593864E-9,4.489450557205873E-10,
1.3468351669902304E-9,1.1223626391594505E-9,6.734175835056203E-10,
1.3468351669901957E-9,1.1223626391594852E-9,8.978901113296977E-10,
1.3468351669901814E-9,1.1223626391594995E-9,1.1223626391594995E-9,
1.3468351669901814E-9,1.1223626391594995E-9,1.3468351669901814E-9,
1.3468351669901957E-9,1.1223626391594852E-9,1.5713076948199834E-9,
1.3468351669902304E-9,1.1223626391594505E-9,1.7957802226440606E-9,
1.3468351669902945E-9,1.1223626391593864E-9,2.0202527504290937E-9,
1.3468351669903903E-9,1.1223626391592907E-9,2.2447253277606455E-9,
1.3468351669903903E-9,1.3468351669903903E-9,2.2447247838903545E-10,
1.3468351669902945E-9,1.3468351669902945E-9,4.489450557205873E-10,
1.3468351669902304E-9,1.3468351669902304E-9,6.734175835056203E-10,
1.3468351669901957E-9,1.3468351669901957E-9,8.978901113296977E-10,
1.3468351669901814E-9,1.3468351669901814E-9,1.1223626391594995E-9,
1.3468351669901814E-9,1.3468351669901814E-9,1.3468351669901814E-9,
1.3468351669901957E-9,1.3468351669901957E-9,1.5713076948199834E-9,
1.3468351669902304E-9,1.3468351669902304E-9,1.7957802226440606E-9,
1.3468351669902945E-9,1.3468351669902945E-9,2.0202527504290937E-9,
1.3468351669903903E-9,1.3468351669903903E-9,2.2447253277606455E-9,
1.3468351669903992E-9,1.5713076948209261E-9,2.2447247838874953E-10,
1.3468351669903057E-9,1.5713076948204516E-9,4.489450557203835E-10,
1.3468351669902432E-9,1.5713076948201695E-9,6.734175835055075E-10,
1.3468351669902095E-9,1.5713076948200344E-9,8.978901113296464E-10,
1.3468351669901957E-9,1.5713076948199834E-9,1.1223626391594852E-9,
1.3468351669901957E-9,1.5713076948199834E-9,1.3468351669901957E-9,
1.3468351669902095E-9,1.5713076948200344E-9,1.5713076948200344E-9,
1.3468351669902432E-9,1.5713076948201695E-9,1.7957802226441733E-9,
1.3468351669903057E-9,1.5713076948204516E-9,2.0202527504292976E-9,
1.3468351669903992E-9,1.5713076948209261E-9,2.2447253277609313E-9,
1.3468351669904207E-9,1.7957802226476297E-9,2.244724783874001E-10,
1.346835166990333E-9,1.7957802226454825E-9,4.489450557195874E-10,
1.3468351669902747E-9,1.7957802226445243E-9,6.734175835051565E-10,
1.3468351669902432E-9,1.7957802226441733E-9,8.978901113295114E-10,
1.3468351669902304E-9,1.7957802226440606E-9,1.1223626391594505E-9,
1.3468351669902304E-9,1.7957802226440606E-9,1.3468351669902304E-9,
1.3468351669902432E-9,1.7957802226441733E-9,1.5713076948201695E-9,
1.3468351669902747E-9,1.7957802226445243E-9,1.7957802226445243E-9,
1.346835166990333E-9,1.7957802226454825E-9,2.0202527504300934E-9,
1.3468351669904207E-9,1.7957802226476297E-9,2.244725327762281E-9,
1.3468351669904604E-9,2.020252750446374E-9,2.2447247837866583E-10,
1.3468351669903839E-9,2.020252750433431E-9,4.4894505571624983E-10,
1.346835166990333E-9,2.0202527504300934E-9,6.734175835041984E-10,
1.3468351669903057E-9,2.0202527504292976E-9,8.978901113292293E-10,
1.3468351669902945E-9,2.0202527504290937E-9,1.1223626391593864E-9,
1.3468351669902945E-9,2.0202527504290937E-9,1.3468351669902945E-9,
1.3468351669903057E-9,2.0202527504292976E-9,1.5713076948204516E-9,
1.346835166990333E-9,2.0202527504300934E-9,1.7957802226454825E-9,
1.3468351669903839E-9,2.020252750433431E-9,2.020252750433431E-9,
1.3468351669904604E-9,2.020252750446374E-9,2.244725327771015E-9,
1.34683516699052E-9,2.2447253275076862E-9,2.2447247864199488E-10,
1.3468351669904604E-9,2.244725327771015E-9,4.489450557033069E-10,
1.3468351669904207E-9,2.244725327762281E-9,6.73417583502051E-10,
1.3468351669903992E-9,2.2447253277609313E-9,8.978901113287548E-10,
1.3468351669903903E-9,2.2447253277606455E-9,1.1223626391592907E-9,
1.3468351669903903E-9,2.2447253277606455E-9,1.3468351669903903E-9,
1.3468351669903992E-9,2.2447253277609313E-9,1.5713076948209261E-9,
1.3468351669904207E-9,2.244725327762281E-9,1.7957802226476297E-9,
1.3468351669904604E-9,2.244725327771015E-9,2.020252750446374E-9,
1.34683516699052E-9,2.2447253275076862E-9,2.2447253275076862E-9,
1.5713076948215174E-9,2.244724786418155E-10,2.244724786418155E-10,
1.5713076948212183E-9,2.2447247837843265E-10,4.4894505570317955E-10,
1.5713076948210417E-9,2.2447247838713495E-10,6.734175835019809E-10,
1.571307694820958E-9,2.2447247838846922E-10,8.97890111328723E-10,
1.5713076948209261E-9,2.2447247838874953E-10,1.1223626391592818E-9,
1.5713076948209261E-9,2.2447247838874953E-10,1.3468351669903992E-9,
1.571307694820958E-9,2.2447247838846922E-10,1.571307694820958E-9,
1.5713076948210417E-9,2.2447247838713495E-10,1.7957802226476998E-9,
1.5713076948212183E-9,2.2447247837843265E-10,2.0202527504465013E-9,
1.5713076948215174E-9,2.244724786418155E-10,2.2447253275078653E-9,
1.5713076948212183E-9,4.4894505570317955E-10,2.2447247837843265E-10,
1.571307694820828E-9,4.4894505571608527E-10,4.4894505571608527E-10,
1.5713076948205994E-9,4.489450557193996E-10,6.734175835041086E-10,
1.5713076948204919E-9,4.4894505572018416E-10,8.978901113291889E-10,
1.5713076948204516E-9,4.489450557203835E-10,1.1223626391593752E-9,
1.5713076948204516E-9,4.489450557203835E-10,1.3468351669903057E-9,
1.5713076948204919E-9,4.4894505572018416E-10,1.5713076948204919E-9,
1.5713076948205994E-9,4.489450557193996E-10,1.7957802226455723E-9,
1.571307694820828E-9,4.4894505571608527E-10,2.0202527504335956E-9,
1.5713076948212183E-9,4.4894505570317955E-10,2.2447253277712483E-9,
1.5713076948210417E-9,6.734175835019809E-10,2.2447247838713495E-10,
1.5713076948205994E-9,6.734175835041086E-10,4.489450557193996E-10,
1.5713076948203388E-9,6.734175835050537E-10,6.734175835050537E-10,
1.5713076948202158E-9,6.734175835053977E-10,8.978901113294651E-10,
1.5713076948201695E-9,6.734175835055075E-10,1.1223626391594377E-9,
1.5713076948201695E-9,6.734175835055075E-10,1.3468351669902432E-9,
1.5713076948202158E-9,6.734175835053977E-10,1.5713076948202158E-9,
1.5713076948203388E-9,6.734175835050537E-10,1.7957802226446272E-9,
1.5713076948205994E-9,6.734175835041086E-10,2.0202527504302815E-9,
1.5713076948210417E-9,6.734175835019809E-10,2.244725327762546E-9,
1.571307694820958E-9,8.97890111328723E-10,2.2447247838846922E-10,
1.5713076948204919E-9,8.978901113291889E-10,4.4894505572018416E-10,
1.5713076948202158E-9,8.978901113294651E-10,6.734175835053977E-10,
1.5713076948200843E-9,8.978901113295966E-10,8.978901113295966E-10,
1.5713076948200344E-9,8.978901113296464E-10,1.1223626391594714E-9,
1.5713076948200344E-9,8.978901113296464E-10,1.3468351669902095E-9,
1.5713076948200843E-9,8.978901113295966E-10,1.5713076948200843E-9,
1.5713076948202158E-9,8.978901113294651E-10,1.7957802226442831E-9,
1.5713076948204919E-9,8.978901113291889E-10,2.020252750429497E-9,
1.571307694820958E-9,8.97890111328723E-10,2.2447253277612117E-9,
1.5713076948209261E-9,1.1223626391592818E-9,2.2447247838874953E-10,
1.5713076948204516E-9,1.1223626391593752E-9,4.489450557203835E-10,
1.5713076948201695E-9,1.1223626391594377E-9,6.734175835055075E-10,
1.5713076948200344E-9,1.1223626391594714E-9,8.978901113296464E-10,
1.5713076948199834E-9,1.1223626391594852E-9,1.1223626391594852E-9,
1.5713076948199834E-9,1.1223626391594852E-9,1.3468351669901957E-9,
1.5713076948200344E-9,1.1223626391594714E-9,1.5713076948200344E-9,
1.5713076948201695E-9,1.1223626391594377E-9,1.7957802226441733E-9,
1.5713076948204516E-9,1.1223626391593752E-9,2.0202527504292976E-9,
1.5713076948209261E-9,1.1223626391592818E-9,2.2447253277609313E-9,
1.5713076948209261E-9,1.3468351669903992E-9,2.2447247838874953E-10,
1.5713076948204516E-9,1.3468351669903057E-9,4.489450557203835E-10,
1.5713076948201695E-9,1.3468351669902432E-9,6.734175835055075E-10,
1.5713076948200344E-9,1.3468351669902095E-9,8.978901113296464E-10,
1.5713076948199834E-9,1.3468351669901957E-9,1.1223626391594852E-9,
1.5713076948199834E-9,1.3468351669901957E-9,1.3468351669901957E-9,
1.5713076948200344E-9,1.3468351669902095E-9,1.5713076948200344E-9,
1.5713076948201695E-9,1.3468351669902432E-9,1.7957802226441733E-9,
1.5713076948204516E-9,1.3468351669903057E-9,2.0202527504292976E-9,
1.5713076948209261E-9,1.3468351669903992E-9,2.2447253277609313E-9,
1.571307694820958E-9,1.571307694820958E-9,2.2447247838846922E-10,
1.5713076948204919E-9,1.5713076948204919E-9,4.4894505572018416E-10,
1.5713076948202158E-9,1.5713076948202158E-9,6.734175835053977E-10,
1.5713076948200843E-9,1.5713076948200843E-9,8.978901113295966E-10,
1.5713076948200344E-9,1.5713076948200344E-9,1.1223626391594714E-9,
1.5713076948200344E-9,1.5713076948200344E-9,1.3468351669902095E-9,
1.5713076948200843E-9,1.5713076948200843E-9,1.5713076948200843E-9,
1.5713076948202158E-9,1.5713076948202158E-9,1.7957802226442831E-9,
1.5713076948204919E-9,1.5713076948204919E-9,2.020252750429497E-9,
1.571307694820958E-9,1.571307694820958E-9,2.2447253277612117E-9,
1.5713076948210417E-9,1.7957802226476998E-9,2.2447247838713495E-10,
1.5713076948205994E-9,1.7957802226455723E-9,4.489450557193996E-10,
1.5713076948203388E-9,1.7957802226446272E-9,6.734175835050537E-10,
1.5713076948202158E-9,1.7957802226442831E-9,8.978901113294651E-10,
1.5713076948201695E-9,1.7957802226441733E-9,1.1223626391594377E-9,
1.5713076948201695E-9,1.7957802226441733E-9,1.3468351669902432E-9,
1.5713076948202158E-9,1.7957802226442831E-9,1.5713076948202158E-9,
1.5713076948203388E-9,1.7957802226446272E-9,1.7957802226446272E-9,
1.5713076948205994E-9,1.7957802226455723E-9,2.0202527504302815E-9,
1.5713076948210417E-9,1.7957802226476998E-9,2.244725327762546E-9,
1.5713076948212183E-9,2.0202527504465013E-9,2.2447247837843265E-10,
1.571307694820828E-9,2.0202527504335956E-9,4.4894505571608527E-10,
1.5713076948205994E-9,2.0202527504302815E-9,6.734175835041086E-10,
1.5713076948204919E-9,2.020252750429497E-9,8.978901113291889E-10,
1.5713076948204516E-9,2.0202527504292976E-9,1.1223626391593752E-9,
1.5713076948204516E-9,2.0202527504292976E-9,1.3468351669903057E-9,
1.5713076948204919E-9,2.020252750429497E-9,1.5713076948204919E-9,
1.5713076948205994E-9,2.0202527504302815E-9,1.7957802226455723E-9,
1.571307694820828E-9,2.0202527504335956E-9,2.0202527504335956E-9,
1.5713076948212183E-9,2.0202527504465013E-9,2.2447253277712483E-9,
1.5713076948215174E-9,2.2447253275078653E-9,2.244724786418155E-10,
1.5713076948212183E-9,2.2447253277712483E-9,4.4894505570317955E-10,
1.5713076948210417E-9,2.244725327762546E-9,6.734175835019809E-10,
1.571307694820958E-9,2.2447253277612117E-9,8.97890111328723E-10,
1.5713076948209261E-9,2.2447253277609313E-9,1.1223626391592818E-9,
1.5713076948209261E-9,2.2447253277609313E-9,1.3468351669903992E-9,
1.571307694820958E-9,2.2447253277612117E-9,1.571307694820958E-9,
1.5713076948210417E-9,2.244725327762546E-9,1.7957802226476998E-9,
1.5713076948212183E-9,2.2447253277712483E-9,2.0202527504465013E-9,
1.5713076948215174E-9,2.2447253275078653E-9,2.2447253275078653E-9,
1.7957802226499408E-9,2.244724786409408E-10,2.244724786409408E-10,
1.7957802226485334E-9,2.2447247837727578E-10,4.489450557026716E-10,
1.7957802226479202E-9,2.2447247838584842E-10,6.734175835017607E-10,
1.7957802226476998E-9,2.2447247838713495E-10,8.978901113286391E-10,
1.7957802226476297E-9,2.244724783874001E-10,1.1223626391592603E-9,
1.7957802226476297E-9,2.244724783874001E-10,1.3468351669904207E-9,
1.7957802226476998E-9,2.2447247838713495E-10,1.5713076948210417E-9,
1.7957802226479202E-9,2.2447247838584842E-10,1.7957802226479202E-9,
1.7957802226485334E-9,2.2447247837727578E-10,2.020252750447009E-9,
1.7957802226499408E-9,2.244724786409408E-10,2.24472532750874E-9,
1.7957802226485334E-9,4.489450557026716E-10,2.2447247837727578E-10,
1.795780222646666E-9,4.489450557154173E-10,4.489450557154173E-10,
1.7957802226458583E-9,4.4894505571864896E-10,6.734175835038224E-10,
1.7957802226455723E-9,4.489450557193996E-10,8.978901113290815E-10,
1.7957802226454825E-9,4.489450557195874E-10,1.122362639159348E-9,
1.7957802226454825E-9,4.489450557195874E-10,1.346835166990333E-9,
1.7957802226455723E-9,4.489450557193996E-10,1.5713076948205994E-9,
1.7957802226458583E-9,4.4894505571864896E-10,1.7957802226458583E-9,
1.795780222646666E-9,4.489450557154173E-10,2.0202527504342636E-9,
1.7957802226485334E-9,4.489450557026716E-10,2.244725327772405E-9,
1.7957802226479202E-9,6.734175835017607E-10,2.2447247838584842E-10,
1.7957802226458583E-9,6.734175835038224E-10,4.4894505571864896E-10,
1.7957802226449525E-9,6.734175835047283E-10,6.734175835047283E-10,
1.7957802226446272E-9,6.734175835050537E-10,8.978901113293421E-10,
1.7957802226445243E-9,6.734175835051565E-10,1.1223626391594063E-9,
1.7957802226445243E-9,6.734175835051565E-10,1.3468351669902747E-9,
1.7957802226446272E-9,6.734175835050537E-10,1.5713076948203388E-9,
1.7957802226449525E-9,6.734175835047283E-10,1.7957802226449525E-9,
1.7957802226458583E-9,6.734175835038224E-10,2.020252750431032E-9,
1.7957802226479202E-9,6.734175835017607E-10,2.2447253277638326E-9,
1.7957802226476998E-9,8.978901113286391E-10,2.2447247838713495E-10,
1.7957802226455723E-9,8.978901113290815E-10,4.489450557193996E-10,
1.7957802226446272E-9,8.978901113293421E-10,6.734175835050537E-10,
1.7957802226442831E-9,8.978901113294651E-10,8.978901113294651E-10,
1.7957802226441733E-9,8.978901113295114E-10,1.1223626391594377E-9,
1.7957802226441733E-9,8.978901113295114E-10,1.3468351669902432E-9,
1.7957802226442831E-9,8.978901113294651E-10,1.5713076948202158E-9,
1.7957802226446272E-9,8.978901113293421E-10,1.7957802226446272E-9,
1.7957802226455723E-9,8.978901113290815E-10,2.0202527504302815E-9,
1.7957802226476998E-9,8.978901113286391E-10,2.244725327762546E-9,
1.7957802226476297E-9,1.1223626391592603E-9,2.244724783874001E-10,
1.7957802226454825E-9,1.122362639159348E-9,4.489450557195874E-10,
1.7957802226445243E-9,1.1223626391594063E-9,6.734175835051565E-10,
1.7957802226441733E-9,1.1223626391594377E-9,8.978901113295114E-10,
1.7957802226440606E-9,1.1223626391594505E-9,1.1223626391594505E-9,
1.7957802226440606E-9,1.1223626391594505E-9,1.3468351669902304E-9,
1.7957802226441733E-9,1.1223626391594377E-9,1.5713076948201695E-9,
1.7957802226445243E-9,1.1223626391594063E-9,1.7957802226445243E-9,
1.7957802226454825E-9,1.122362639159348E-9,2.0202527504300934E-9,
1.7957802226476297E-9,1.1223626391592603E-9,2.244725327762281E-9,
1.7957802226476297E-9,1.3468351669904207E-9,2.244724783874001E-10,
1.7957802226454825E-9,1.346835166990333E-9,4.489450557195874E-10,
1.7957802226445243E-9,1.3468351669902747E-9,6.734175835051565E-10,
1.7957802226441733E-9,1.3468351669902432E-9,8.978901113295114E-10,
1.7957802226440606E-9,1.3468351669902304E-9,1.1223626391594505E-9,
1.7957802226440606E-9,1.3468351669902304E-9,1.3468351669902304E-9,
1.7957802226441733E-9,1.3468351669902432E-9,1.5713076948201695E-9,
1.7957802226445243E-9,1.3468351669902747E-9,1.7957802226445243E-9,
1.7957802226454825E-9,1.346835166990333E-9,2.0202527504300934E-9,
1.7957802226476297E-9,1.3468351669904207E-9,2.244725327762281E-9,
1.7957802226476998E-9,1.5713076948210417E-9,2.2447247838713495E-10,
1.7957802226455723E-9,1.5713076948205994E-9,4.489450557193996E-10,
1.7957802226446272E-9,1.5713076948203388E-9,6.734175835050537E-10,
1.7957802226442831E-9,1.5713076948202158E-9,8.978901113294651E-10,
1.7957802226441733E-9,1.5713076948201695E-9,1.1223626391594377E-9,
1.7957802226441733E-9,1.5713076948201695E-9,1.3468351669902432E-9,
1.7957802226442831E-9,1.5713076948202158E-9,1.5713076948202158E-9,
1.7957802226446272E-9,1.5713076948203388E-9,1.7957802226446272E-9,
1.7957802226455723E-9,1.5713076948205994E-9,2.0202527504302815E-9,
1.7957802226476998E-9,1.5713076948210417E-9,2.244725327762546E-9,
1.7957802226479202E-9,1.7957802226479202E-9,2.2447247838584842E-10,
1.7957802226458583E-9,1.7957802226458583E-9,4.4894505571864896E-10,
1.7957802226449525E-9,1.7957802226449525E-9,6.734175835047283E-10,
1.7957802226446272E-9,1.7957802226446272E-9,8.978901113293421E-10,
1.7957802226445243E-9,1.7957802226445243E-9,1.1223626391594063E-9,
1.7957802226445243E-9,1.7957802226445243E-9,1.3468351669902747E-9,
1.7957802226446272E-9,1.7957802226446272E-9,1.5713076948203388E-9,
1.7957802226449525E-9,1.7957802226449525E-9,1.7957802226449525E-9,
1.7957802226458583E-9,1.7957802226458583E-9,2.020252750431032E-9,
1.7957802226479202E-9,1.7957802226479202E-9,2.2447253277638326E-9,
1.7957802226485334E-9,2.020252750447009E-9,2.2447247837727578E-10,
1.795780222646666E-9,2.0202527504342636E-9,4.489450557154173E-10,
